"date","CO","RH","NEPH","NO","NO2","NOx","O3","PM10","PM2.5","SO2","temp","wd","SD1","ws","site","campaign","SWR"
2012-05-02 21:00:00,400,84.8,0.23,1,14,15,5,16.8,NA,NA,17.2,319.1,59.6,0.8,"Liverpool","SPS2",NA
2012-05-02 21:00:00,NA,74.7,0.15,4,16,19,6,20.3,4.9,NA,18.8,294.5,25.1,2,"Earlwood","SPS2",NA
2012-05-02 22:00:00,400,93.4,0.27,2,16,18,9,13,6.2,0,16,251.4,26.3,1.6,"Chullora","SPS2",NA
2012-05-02 22:00:00,400,94.2,0.28,1,16,17,4,13.4,NA,NA,16,250.7,41.2,1.1,"Liverpool","SPS2",NA
2012-05-02 22:00:00,NA,88.9,0.13,1,11,12,11,13.1,4.1,NA,17,284.5,21.3,1.7,"Earlwood","SPS2",NA
2012-05-02 23:00:00,400,93.9,0.24,0,17,18,7,10.3,5.3,0,16,269.5,47.9,0.6,"Chullora","SPS2",NA
2012-05-02 23:00:00,400,94.4,0.25,1,12,13,4,12.4,NA,NA,15.8,250.9,30.9,1.1,"Liverpool","SPS2",NA
2012-05-02 23:00:00,NA,91.1,0.22,4,17,21,4,15.6,6.9,NA,16.9,287.5,31.3,0.7,"Earlwood","SPS2",NA
2012-05-03 00:00:00,300,95.2,0.21,3,19,22,3,10,4.3,-1,15.8,301,57.2,0.3,"Chullora","SPS2",NA
2012-05-03 00:00:00,500,96.4,0.32,0,9,9,3,13.7,NA,NA,15.6,349,60.8,0.5,"Liverpool","SPS2",NA
2012-05-03 00:00:00,NA,92.2,0.22,3,16,19,4,13.1,5.4,NA,16.8,304.9,44,0.4,"Earlwood","SPS2",NA
2012-05-03 02:00:00,300,94.7,0.35,3,18,22,3,9.3,4.8,0,15.6,262.3,51.9,0.5,"Chullora","SPS2",NA
2012-05-03 02:00:00,600,97.7,0.38,14,11,25,0,12.8,NA,NA,14.8,245,29.4,0.7,"Liverpool","SPS2",NA
2012-05-03 02:00:00,NA,94.5,0.3,14,15,29,3,16.4,7,NA,16.5,283.9,45,0.6,"Earlwood","SPS2",NA
2012-05-03 03:00:00,300,95.5,0.47,6,17,23,1,11.1,5.3,0,15.1,237.7,20.2,0.9,"Chullora","SPS2",NA
2012-05-03 03:00:00,300,98,0.34,12,9,22,0,11.7,NA,NA,14.3,259.4,17,0.9,"Liverpool","SPS2",NA
2012-05-03 03:00:00,NA,95,0.26,4,14,18,2,11.2,5,NA,16.1,273,32,0.8,"Earlwood","SPS2",NA
2012-05-03 04:00:00,300,96.8,0.3,11,16,27,1,9.9,4.1,0,14.5,272.6,20.4,0.6,"Chullora","SPS2",NA
2012-05-03 04:00:00,300,98.8,0.29,24,7,32,0,11.1,NA,NA,13.4,257.7,12.4,1,"Liverpool","SPS2",NA
2012-05-03 04:00:00,NA,95.7,0.25,13,11,23,2,11.7,3.5,NA,15.5,286.7,26.4,0.7,"Earlwood","SPS2",NA
2012-05-03 05:00:00,400,98.3,0.34,32,14,46,0,12.6,6.8,1,13.7,273.5,17.9,0.7,"Chullora","SPS2",NA
2012-05-03 05:00:00,400,99.3,0.37,47,8,55,0,13.8,NA,NA,13,258.3,12,1,"Liverpool","SPS2",NA
2012-05-03 05:00:00,NA,97.2,0.27,26,10,36,2,15.2,5.8,NA,14.8,287.7,16.2,1.1,"Earlwood","SPS2",NA
2012-05-03 06:00:00,500,98.5,0.47,48,16,63,0,17.6,10.2,1,13.6,262,24.8,0.6,"Chullora","SPS2",NA
2012-05-03 06:00:00,800,99.6,0.37,102,9,111,0,18.4,NA,NA,12.4,259.6,21,1.6,"Liverpool","SPS2",NA
2012-05-03 06:00:00,NA,97.7,0.31,61,10,70,2,17.4,7.5,NA,14.4,282.1,20,1.1,"Earlwood","SPS2",NA
2012-05-03 07:00:00,600,94.7,0.36,75,16,91,1,21.9,11.5,1,14.4,254.3,27.8,1.1,"Chullora","SPS2",NA
2012-05-03 07:00:00,600,96,0.29,84,11,95,1,23.5,NA,NA,13.5,250.1,15.2,1.7,"Liverpool","SPS2",NA
2012-05-03 07:00:00,NA,95.8,0.3,92,11,103,2,23.9,11.2,NA,14.9,289.8,20.8,0.9,"Earlwood","SPS2",NA
2012-05-03 08:00:00,300,82.3,0.14,19,8,28,5,8.2,NA,NA,15.5,245.5,19.9,2,"Liverpool","SPS2",NA
2012-05-03 08:00:00,500,82.5,0.25,49,17,66,2,12.5,8.5,1,16,241.2,30.8,1.5,"Chullora","SPS2",NA
2012-05-03 08:00:00,NA,78.7,0.2,51,15,65,4,7.5,3.3,NA,17,270.2,37.2,1,"Earlwood","SPS2",NA
2012-05-03 09:00:00,300,67.2,0.12,15,12,27,9,11.2,-1.1,0,17.6,218.3,18.7,2.5,"Chullora","SPS2",NA
2012-05-03 09:00:00,300,68.8,0.13,16,10,25,9,7.3,NA,NA,17.3,222.2,27.7,1.9,"Liverpool","SPS2",NA
2012-05-03 09:00:00,NA,61.5,0.08,8,5,13,15,0.3,NA,NA,18.9,225.6,29.6,1.9,"Earlwood","SPS2",NA
2012-05-03 10:00:00,200,58.3,0.09,5,7,12,18,5.8,0,0,19,218,25.3,2.3,"Chullora","SPS2",NA
2012-05-03 10:00:00,200,60.3,0.09,5,4,10,16,7.7,NA,NA,18.7,216.9,31,1.8,"Liverpool","SPS2",NA
2012-05-03 10:00:00,NA,52.5,0.06,1,0,2,24,7,-0.7,NA,20.5,226.4,32.9,1.6,"Earlwood","SPS2",NA
2012-05-03 11:00:00,200,54.6,0.08,4,6,10,22,3.7,-0.1,-1,19.7,228.8,44.7,1.5,"Chullora","SPS2",NA
2012-05-03 11:00:00,200,58.6,0.08,1,1,2,19,5.5,NA,NA,19.3,235.9,32.2,1.9,"Liverpool","SPS2",NA
2012-05-03 11:00:00,NA,49.4,0.06,1,0,1,26,7.1,-1.2,NA,21.6,256.7,55.6,1,"Earlwood","SPS2",NA
2012-05-03 12:00:00,200,54.3,0.08,5,7,12,21,7.9,0.7,0,20.3,246.6,44.7,1.3,"Chullora","SPS2",NA
2012-05-03 12:00:00,300,55.7,0.08,0,-1,-1,23,5.7,NA,NA,20,274.6,44.7,1.5,"Liverpool","SPS2",NA
2012-05-03 12:00:00,NA,48.2,0.07,1,1,3,27,8.5,-0.4,NA,22.1,219.1,66.2,0.9,"Earlwood","SPS2",NA
2012-05-03 13:00:00,200,51.4,0.09,3,6,9,23,8,1.8,0,21.2,299.1,65.6,0.9,"Chullora","SPS2",NA
2012-05-03 13:00:00,300,48.1,0.07,-1,-1,-2,25,4,NA,NA,21.2,301.7,61.2,1.4,"Liverpool","SPS2",NA
2012-05-03 13:00:00,NA,54.2,0.09,2,5,7,25,16.6,3.7,NA,21.8,153.2,55.6,0.7,"Earlwood","SPS2",NA
2012-05-03 14:00:00,200,48.4,0.09,3,6,9,25,9.3,1.5,0,21.4,232.6,67.3,0.4,"Chullora","SPS2",NA
2012-05-03 14:00:00,300,43.7,0.06,0,-1,-1,25,5,NA,NA,21.4,279.2,75.5,0.9,"Liverpool","SPS2",NA
2012-05-03 14:00:00,NA,59.7,0.09,2,6,7,24,15.3,3.1,NA,20.9,138.9,42.4,0.6,"Earlwood","SPS2",NA
2012-05-03 15:00:00,300,39.3,0.06,0,0,0,25,5,NA,NA,22.1,228.7,75.8,0.3,"Liverpool","SPS2",NA
2012-05-03 15:00:00,300,52,0.11,4,11,15,24,14.8,4.9,0,21.4,126.2,81.7,0.9,"Chullora","SPS2",NA
2012-05-03 15:00:00,NA,60.2,0.08,1,4,5,26,11.5,2.2,NA,20.6,134.5,41.5,0.9,"Earlwood","SPS2",NA
2012-05-03 16:00:00,300,62.7,0.17,4,17,22,17,16.4,6.2,0,19.3,112.4,25.5,1.7,"Chullora","SPS2",NA
2012-05-03 16:00:00,400,48.9,0.08,1,7,8,19,15.7,NA,NA,20.8,129.9,46.2,0.8,"Liverpool","SPS2",NA
2012-05-03 16:00:00,NA,63.1,0.09,1,8,9,24,11.9,2.9,NA,19.5,121.8,37.8,0.9,"Earlwood","SPS2",NA
2012-05-03 17:00:00,400,65.7,0.13,0,15,15,13,16.5,NA,NA,18.4,99.2,13.2,2.5,"Liverpool","SPS2",NA
2012-05-03 17:00:00,400,67.9,0.34,5,25,30,10,20,9.7,2,17.5,114.7,22.7,1.6,"Chullora","SPS2",NA
2012-05-03 17:00:00,NA,69.1,0.13,0,15,14,16,17.8,3.1,NA,17.7,107.4,23.3,0.8,"Earlwood","SPS2",NA
2012-05-03 18:00:00,600,71.6,0.2,10,26,36,2,18.1,NA,NA,17,109.4,30.7,0.8,"Liverpool","SPS2",NA
2012-05-03 18:00:00,600,72.7,0.2,26,34,61,1,16.6,7.7,1,16.4,105.3,24.7,0.8,"Chullora","SPS2",NA
2012-05-03 18:00:00,NA,77.5,0.16,28,24,52,4,28.8,5.8,NA,16.2,109.8,84.8,0.2,"Earlwood","SPS2",NA
2012-05-03 19:00:00,900,81,0.5,72,33,106,1,30.1,18.4,1,14.9,134.8,69.7,0.3,"Chullora","SPS2",NA
2012-05-03 19:00:00,1000,82,0.29,84,27,111,0,23.6,NA,NA,15,192.5,35.2,0.6,"Liverpool","SPS2",NA
2012-05-03 19:00:00,NA,87.8,0.26,115,22,136,2,35.5,9.2,NA,14.7,286.1,72.2,0.1,"Earlwood","SPS2",NA
2012-05-03 20:00:00,500,82.5,0.25,15,22,37,0,17.7,NA,NA,14.8,236.9,20.6,0.8,"Liverpool","SPS2",NA
2012-05-03 20:00:00,1100,81.1,0.36,115,33,147,1,31.8,14.4,3,15.2,212.1,11.4,1.2,"Chullora","SPS2",NA
2012-05-03 20:00:00,NA,92.6,0.37,145,17,161,2,32.3,11.8,NA,13.9,298.2,55.9,0.2,"Earlwood","SPS2",NA
2012-05-03 21:00:00,500,78.7,0.25,26,21,48,1,17,NA,NA,14.9,206.7,25.5,1.6,"Liverpool","SPS2",NA
2012-05-03 21:00:00,800,79.3,0.26,43,27,70,1,18.2,8.1,1,15.4,213.2,11.3,1.9,"Chullora","SPS2",NA
2012-05-03 21:00:00,NA,94.4,0.38,124,18,141,2,32.4,13.6,NA,13.9,293.9,43.4,0.3,"Earlwood","SPS2",NA
2012-05-03 22:00:00,200,59,0.09,3,13,16,8,4,NA,0,14.9,204.6,11.4,3.4,"Chullora","SPS2",NA
2012-05-03 22:00:00,300,61.2,0.11,3,12,15,7,5.2,NA,NA,14.1,194.2,20.9,1.9,"Liverpool","SPS2",NA
2012-05-03 22:00:00,NA,65.4,0.09,7,11,18,9,-9.9,NA,NA,15.4,215.5,24.4,1.7,"Earlwood","SPS2",NA
2012-05-03 23:00:00,200,52.5,0.04,2,7,8,16,3.6,-1.4,0,13.8,215.9,13.7,2.8,"Chullora","SPS2",NA
2012-05-03 23:00:00,200,55.8,0.07,-1,8,8,10,5.1,NA,NA,13.4,217.9,21.5,1.9,"Liverpool","SPS2",NA
2012-05-03 23:00:00,NA,55.2,0.04,0,4,5,16,0,NA,NA,14.6,247.5,32.3,1.4,"Earlwood","SPS2",NA
2012-05-04 00:00:00,100,51.8,0.03,2,6,8,17,5.5,-0.8,0,13,220.8,13.6,3.2,"Chullora","SPS2",NA
2012-05-04 00:00:00,200,54.1,0.05,-1,7,7,11,5.5,NA,NA,12.6,224.2,19.7,2,"Liverpool","SPS2",NA
2012-05-04 00:00:00,NA,53.5,0.03,0,5,4,17,1.7,NA,NA,13.7,271.9,60.6,0.7,"Earlwood","SPS2",NA
2012-05-04 02:00:00,100,57.8,0.09,2,6,8,14,6.3,1.2,-1,11.6,231,18.8,1.7,"Chullora","SPS2",NA
2012-05-04 02:00:00,200,59.5,0.09,7,17,24,0,7.4,NA,NA,11.4,236.4,12.5,2.2,"Liverpool","SPS2",NA
2012-05-04 02:00:00,NA,59.7,0.04,0,2,2,17,5.7,-0.9,NA,12.1,277.2,36.9,0.9,"Earlwood","SPS2",NA
2012-05-04 03:00:00,100,62.4,0.08,6,18,24,1,8.1,NA,NA,11,232.9,14.2,2,"Liverpool","SPS2",NA
2012-05-04 03:00:00,200,60.9,0.12,2,6,8,15,7.4,2.2,-1,11.2,238.6,24.4,1.2,"Chullora","SPS2",NA
2012-05-04 03:00:00,NA,65.5,0.05,-1,5,4,16,8.1,1,NA,11.3,282.7,40.7,0.6,"Earlwood","SPS2",NA
2012-05-04 04:00:00,200,62.7,0.06,1,8,10,13,6.3,1,-1,11,250.3,30.6,1.1,"Chullora","SPS2",NA
2012-05-04 04:00:00,200,63.5,0.07,7,14,21,4,8.1,NA,NA,10.9,242.2,16.2,1.6,"Liverpool","SPS2",NA
2012-05-04 04:00:00,NA,68.4,0.05,-1,5,5,14,6.5,0.5,NA,10.9,295.8,32.5,0.7,"Earlwood","SPS2",NA
2012-05-04 05:00:00,200,64.6,0.06,2,14,16,3,6.2,NA,NA,10.3,240.7,15.5,1.3,"Liverpool","SPS2",NA
2012-05-04 05:00:00,200,70.3,0.07,7,14,21,6,11.3,3,0,9.9,313.6,29.4,0.8,"Chullora","SPS2",NA
2012-05-04 05:00:00,NA,67.4,0.05,5,14,18,7,12.6,1.2,NA,11.2,297.4,35.3,0.7,"Earlwood","SPS2",NA
2012-05-04 06:00:00,300,66.2,0.08,15,18,33,0,9.2,NA,NA,9.7,256.8,10.5,1.1,"Liverpool","SPS2",NA
2012-05-04 06:00:00,300,67.9,0.1,34,22,57,0,15.3,3.5,0,9.8,270.6,27.8,0.9,"Chullora","SPS2",NA
2012-05-04 06:00:00,NA,64.7,0.06,16,17,33,3,5.9,1,NA,11.3,300.1,37.8,0.7,"Earlwood","SPS2",NA
2012-05-04 07:00:00,300,64.2,0.1,28,16,44,3,12.8,NA,NA,10.4,241.9,20.2,1.1,"Liverpool","SPS2",NA
2012-05-04 07:00:00,400,62.1,0.12,43,23,66,1,15.2,5.2,0,10.8,251,22.6,1.6,"Chullora","SPS2",NA
2012-05-04 07:00:00,NA,61.3,0.08,31,18,49,3,11.2,2.7,NA,11.8,287.1,33,1,"Earlwood","SPS2",NA
2012-05-04 08:00:00,200,55.3,0.07,11,9,21,10,11.3,NA,NA,12.5,241.2,17.1,2.3,"Liverpool","SPS2",NA
2012-05-04 08:00:00,300,54.1,0.11,24,17,41,6,15,3.9,0,12.7,249.8,23.9,2.1,"Chullora","SPS2",NA
2012-05-04 08:00:00,NA,53.7,0.08,15,13,27,9,11.3,1.8,NA,13.5,269.6,24.9,2.1,"Earlwood","SPS2",NA
2012-05-04 09:00:00,200,49.3,0.06,3,2,5,17,8.8,NA,NA,14.6,237.7,16.8,3.3,"Liverpool","SPS2",NA
2012-05-04 09:00:00,300,49.1,0.09,18,15,33,10,20.1,3.3,0,14.5,233.2,25.8,2.5,"Chullora","SPS2",NA
2012-05-04 09:00:00,NA,47.9,0.06,8,8,17,15,15.2,0.7,NA,15.4,264.5,25.1,2.6,"Earlwood","SPS2",NA
2012-05-04 10:00:00,200,44.8,0.04,1,-1,0,21,4.9,NA,NA,16.3,246.4,16.2,3.9,"Liverpool","SPS2",NA
2012-05-04 10:00:00,200,45.8,0.09,12,10,22,14,18.9,1.6,0,16.3,235,28.1,2.4,"Chullora","SPS2",NA
2012-05-04 10:00:00,NA,42.5,0.06,7,7,14,18,12,0.2,NA,17.5,272.3,30.6,2,"Earlwood","SPS2",NA
2012-05-04 11:00:00,200,41.5,0.03,0,-1,-1,22,4.1,NA,NA,17.6,247.2,19.1,3.6,"Liverpool","SPS2",NA
2012-05-04 11:00:00,200,41.7,0.07,9,9,18,16,17.1,0.1,-1,17.9,231.3,26.4,2.3,"Chullora","SPS2",NA
2012-05-04 11:00:00,NA,39.7,0.05,6,7,12,18,12.7,-0.7,NA,18.8,270.4,36.9,1.8,"Earlwood","SPS2",NA
2012-05-04 12:00:00,200,38.6,0.03,0,-1,-1,23,2.7,NA,NA,18.6,248.7,19.4,3.5,"Liverpool","SPS2",NA
2012-05-04 12:00:00,200,38.6,0.06,6,7,13,19,14.7,0,-1,18.9,240.8,33,2.2,"Chullora","SPS2",NA
2012-05-04 12:00:00,NA,36,0.04,4,5,8,22,7.5,-1.5,NA,20.1,251.8,34.6,1.7,"Earlwood","SPS2",NA
2012-05-04 13:00:00,200,35.7,0.03,0,-2,-2,24,4.4,NA,NA,19.4,243.3,31.9,2,"Liverpool","SPS2",NA
2012-05-04 13:00:00,200,37.9,0.07,6,7,13,21,12.1,1.4,1,19.5,221.2,30.2,2,"Chullora","SPS2",NA
2012-05-04 13:00:00,NA,36.2,0.06,2,4,6,25,12.6,1.2,NA,21,255.8,41.6,1.5,"Earlwood","SPS2",NA
2012-05-04 14:00:00,200,32.9,0.05,5,7,12,21,14.1,0.5,0,20.1,211.9,33.7,1.8,"Chullora","SPS2",NA
2012-05-04 14:00:00,200,35.1,0.03,0,0,0,23,7.4,NA,NA,20,239.7,32.4,2,"Liverpool","SPS2",NA
2012-05-04 14:00:00,NA,35.1,0.06,3,6,10,23,18.5,2.4,NA,21.4,225.2,69.4,0.8,"Earlwood","SPS2",NA
2012-05-04 15:00:00,200,35.1,0.04,1,2,3,21,9.9,NA,NA,20,208.9,46.8,1.2,"Liverpool","SPS2",NA
2012-05-04 15:00:00,300,39.5,0.05,6,10,16,21,15.4,5.9,0,19.8,170,30.3,2.3,"Chullora","SPS2",NA
2012-05-04 15:00:00,NA,46.5,0.06,3,9,12,22,20.4,5.7,NA,19.9,150.4,39.5,1.1,"Earlwood","SPS2",NA
2012-05-04 16:00:00,400,45.2,0.06,3,10,12,15,15.2,NA,NA,18.2,124.7,16.3,2.7,"Liverpool","SPS2",NA
2012-05-04 16:00:00,400,45.9,0.06,4,13,18,17,10,2.7,1,17.9,143.5,26.4,2,"Chullora","SPS2",NA
2012-05-04 16:00:00,NA,46.8,0.04,1,8,9,22,9.8,1.2,NA,18.6,145.9,47.9,0.7,"Earlwood","SPS2",NA
2012-05-04 17:00:00,400,58.3,0.08,6,20,27,5,15.4,14.2,NA,16.2,136.1,25.7,1.2,"Liverpool","SPS2",NA
2012-05-04 17:00:00,500,57.8,0.09,8,24,33,7,15.5,6.3,1,16.4,155.6,20.3,1.4,"Chullora","SPS2",NA
2012-05-04 17:00:00,NA,63.4,0.06,1,11,13,18,22.3,5.1,NA,16.7,153.7,48.5,0.5,"Earlwood","SPS2",NA
2012-05-04 18:00:00,600,67.1,0.15,26,28,55,1,16.9,6.9,0,15.6,175.9,16.4,1.4,"Chullora","SPS2",NA
2012-05-04 18:00:00,700,70.8,0.24,38,25,63,0,19.5,23.2,NA,14.2,192.6,48.4,0.6,"Liverpool","SPS2",NA
2012-05-04 18:00:00,NA,73.8,0.1,7,19,26,8,25.2,4.3,NA,15.2,196,34.7,0.5,"Earlwood","SPS2",NA
2012-05-04 19:00:00,600,70.2,0.16,29,27,56,1,14.4,6,0,14.8,193.1,19.8,1.4,"Chullora","SPS2",NA
2012-05-04 19:00:00,900,74.5,0.35,60,23,82,1,26.9,20.6,NA,13.3,250.2,11.4,1.4,"Liverpool","SPS2",NA
2012-05-04 19:00:00,NA,75.6,0.1,6,20,25,5,15.6,3.2,NA,14.8,201.4,36.8,0.6,"Earlwood","SPS2",NA
2012-05-04 20:00:00,500,75.2,0.29,26,24,50,0,17.5,7.3,0,13.5,230.1,13.5,1.6,"Chullora","SPS2",NA
2012-05-04 20:00:00,600,77.8,0.33,27,20,47,1,19.8,17.8,NA,12.6,250.3,10.9,1.4,"Liverpool","SPS2",NA
2012-05-04 20:00:00,NA,78.1,0.52,38,21,59,3,29.1,13,NA,14,258.4,23.9,0.9,"Earlwood","SPS2",NA
2012-05-04 21:00:00,300,76.7,0.17,14,18,32,1,13,10.8,NA,12.6,222.5,18.5,1.7,"Liverpool","SPS2",NA
2012-05-04 21:00:00,400,76.7,0.16,15,22,38,1,12.5,3.7,0,12.8,221.8,16.7,2.1,"Chullora","SPS2",NA
2012-05-04 21:00:00,NA,79,0.22,19,20,40,2,17.2,4.7,NA,13.3,268,24.5,1.4,"Earlwood","SPS2",NA
2012-05-04 22:00:00,300,72.8,0.11,4,14,19,6,7.7,-1.1,0,12.4,218.2,14.6,2.4,"Chullora","SPS2",NA
2012-05-04 22:00:00,300,74.9,0.21,16,18,34,0,13.3,7.4,NA,12,224.8,17.2,1.6,"Liverpool","SPS2",NA
2012-05-04 22:00:00,NA,81.4,0.13,8,17,25,3,12.9,1.2,NA,12.2,264.3,31.2,0.7,"Earlwood","SPS2",NA
2012-05-04 23:00:00,200,75,0.27,4,13,17,6,11.7,4.5,0,11.8,227.3,16.6,1.9,"Chullora","SPS2",NA
2012-05-04 23:00:00,300,72.6,0.18,15,15,30,2,12.2,6.6,NA,11.5,240.2,15.8,1.5,"Liverpool","SPS2",NA
2012-05-04 23:00:00,NA,78.7,0.1,2,11,13,6,10,0.9,NA,12.1,269.9,20.3,1.4,"Earlwood","SPS2",NA
2012-05-05 00:00:00,200,69.4,0.1,0,4,4,11,7.1,6.1,NA,11.7,240.4,12.5,1.9,"Liverpool","SPS2",NA
2012-05-05 00:00:00,300,76.4,0.27,3,16,20,4,11.6,4.4,-1,11.7,227.2,16.9,2.3,"Chullora","SPS2",NA
2012-05-05 00:00:00,NA,79.1,0.1,0,8,8,10,10.2,1.3,NA,12.2,268.1,21,1.9,"Earlwood","SPS2",NA
2012-05-05 02:00:00,200,70.5,0.12,2,7,8,10,8.3,1.3,0,11.8,230.4,17.9,2.4,"Chullora","SPS2",NA
2012-05-05 02:00:00,200,72.6,0.1,1,6,8,8,8.4,1.6,NA,11,252.8,19.2,1.7,"Liverpool","SPS2",NA
2012-05-05 02:00:00,NA,78.8,0.1,1,5,6,9,7.7,0.9,NA,11.9,279.1,22.1,1.5,"Earlwood","SPS2",NA
2012-05-05 03:00:00,100,68.4,0.11,1,7,8,12,3.6,1.1,0,11.9,239.7,18.6,2.3,"Chullora","SPS2",NA
2012-05-05 03:00:00,200,72.8,0.12,-1,8,8,7,8.6,2.7,NA,11,255,9,1.8,"Liverpool","SPS2",NA
2012-05-05 03:00:00,NA,77.7,0.1,0,7,8,9,7.3,0.7,NA,11.6,287.7,19.8,1.5,"Earlwood","SPS2",NA
2012-05-05 04:00:00,200,68.1,0.15,2,12,14,8,11.1,3,0,11.8,239,21.2,2.2,"Chullora","SPS2",NA
2012-05-05 04:00:00,200,70.9,0.07,-1,2,1,13,6.1,NA,NA,11.2,245.5,11.2,2.1,"Liverpool","SPS2",NA
2012-05-05 04:00:00,NA,75.5,0.09,0,7,7,9,7.8,0.8,NA,11.9,276.5,23.7,1.6,"Earlwood","SPS2",NA
2012-05-05 05:00:00,200,69.7,0.17,2,12,14,7,9.7,3.7,0,11.5,239.1,21.5,2.1,"Chullora","SPS2",NA
2012-05-05 05:00:00,200,73.7,0.07,-1,6,6,7,8.2,4.2,NA,10.5,254,9.4,1.6,"Liverpool","SPS2",NA
2012-05-05 05:00:00,NA,74.2,0.09,0,7,8,9,8.5,0.9,NA,11.8,270.3,22.7,1.8,"Earlwood","SPS2",NA
2012-05-05 06:00:00,200,71.7,0.13,6,16,22,4,10.4,3.7,0,11.2,240.6,19.5,2.3,"Chullora","SPS2",NA
2012-05-05 06:00:00,300,78.2,0.09,5,11,16,2,11.2,3.1,NA,9.6,259.1,6.6,1.4,"Liverpool","SPS2",NA
2012-05-05 06:00:00,NA,74.5,0.1,3,12,15,5,10.6,2.2,NA,11.9,271,22.4,1.6,"Earlwood","SPS2",NA
2012-05-05 07:00:00,200,73,0.16,20,17,37,2,14.4,5.3,1,11.3,246.3,22.4,1.9,"Chullora","SPS2",NA
2012-05-05 07:00:00,300,76,0.1,16,12,27,5,12.8,1.8,NA,11,249,10.5,1.8,"Liverpool","SPS2",NA
2012-05-05 07:00:00,NA,73.6,0.11,10,12,22,5,12.8,2.9,NA,12.4,270.2,24.3,2,"Earlwood","SPS2",NA
2012-05-05 08:00:00,200,69.1,0.07,1,1,3,15,9.1,31.1,NA,13.8,242,12.4,3.2,"Liverpool","SPS2",NA
2012-05-05 08:00:00,300,68.8,0.13,17,13,30,6,15.6,4.3,0,13.4,232.4,19.3,2.6,"Chullora","SPS2",NA
2012-05-05 08:00:00,NA,73,0.13,18,12,30,6,17.5,4.2,NA,13.2,273.2,27.9,1.4,"Earlwood","SPS2",NA
2012-05-05 09:00:00,200,67.4,0.07,2,3,4,15,9.9,23.6,NA,15.1,238,20.6,2.7,"Liverpool","SPS2",NA
2012-05-05 09:00:00,300,66.7,0.11,10,12,22,8,8.7,3.4,0,15,242.5,24.8,2,"Chullora","SPS2",NA
2012-05-05 09:00:00,NA,66.2,0.11,14,10,24,9,17.1,3.7,NA,16,269.8,22.1,1.9,"Earlwood","SPS2",NA
2012-05-05 10:00:00,300,63.5,0.09,8,9,17,12,10,1.8,0,17,239.2,31.4,1.8,"Chullora","SPS2",NA
2012-05-05 10:00:00,300,64,0.07,3,3,5,16,9.6,20.7,NA,17.3,237.8,34.7,2.3,"Liverpool","SPS2",NA
2012-05-05 10:00:00,NA,61.2,0.09,11,7,18,13,20,3.4,NA,18.8,249,36.1,1.6,"Earlwood","SPS2",NA
2012-05-05 11:00:00,300,58.2,0.05,1,1,3,21,6.4,11.8,NA,19.2,201.9,45,1.5,"Liverpool","SPS2",NA
2012-05-05 11:00:00,300,59.9,0.07,4,6,10,18,10.2,0.5,0,18.9,193.6,42.5,2,"Chullora","SPS2",NA
2012-05-05 11:00:00,NA,61,0.06,2,2,4,22,16.1,0.3,NA,19.5,204.1,28.4,2.7,"Earlwood","SPS2",NA
2012-05-05 12:00:00,200,56.7,0.06,3,3,6,23,11.4,-0.1,0,19.1,182.9,18.6,4.3,"Chullora","SPS2",NA
2012-05-05 12:00:00,300,55.2,0.05,0,1,1,22,8.4,3.5,NA,19.4,158.6,32.5,1.9,"Liverpool","SPS2",NA
2012-05-05 12:00:00,NA,59.3,0.06,2,1,3,24,22.1,-0.2,NA,19.5,200.3,32.7,2.8,"Earlwood","SPS2",NA
2012-05-05 13:00:00,300,51,0.05,0,1,1,23,5.6,-0.6,NA,19.8,169.1,32,2.1,"Liverpool","SPS2",NA
2012-05-05 13:00:00,300,55,0.06,2,4,7,23,12,0.8,0,19,183.1,14.7,4.9,"Chullora","SPS2",NA
2012-05-05 13:00:00,NA,59,0.06,3,2,4,23,17.9,-0.5,NA,19.1,192.3,34.7,2.2,"Earlwood","SPS2",NA
2012-05-05 14:00:00,300,50.3,0.04,0,1,1,23,6.3,1,NA,19.6,157.8,30.8,1.9,"Liverpool","SPS2",NA
2012-05-05 14:00:00,300,52.9,0.06,3,5,8,23,11.1,0.7,0,19.2,183.9,15.2,4.5,"Chullora","SPS2",NA
2012-05-05 14:00:00,NA,54.5,0.05,2,1,3,25,51.9,0.6,NA,19.6,195.6,30.6,2.6,"Earlwood","SPS2",NA
2012-05-05 15:00:00,300,52.1,0.05,1,3,4,19,7.1,NA,NA,18.8,185.1,27.7,1.9,"Liverpool","SPS2",NA
2012-05-05 15:00:00,300,54.2,0.06,3,5,8,22,15.4,2.3,0,18.8,181.4,16.7,4.5,"Chullora","SPS2",NA
2012-05-05 15:00:00,NA,64,0.08,3,2,6,24,32.4,4.5,NA,18.9,181.8,40.2,2,"Earlwood","SPS2",NA
2012-05-05 16:00:00,300,57.2,0.06,0,5,6,16,11.6,-2,NA,17.8,153.6,23.3,1.5,"Liverpool","SPS2",NA
2012-05-05 16:00:00,300,60.4,0.08,1,6,7,21,11.8,3,0,17.6,182.8,16.4,4.2,"Chullora","SPS2",NA
2012-05-05 16:00:00,NA,59.8,0.07,3,3,6,22,12.3,-0.1,NA,18.6,188.6,39.1,1.9,"Earlwood","SPS2",NA
2012-05-05 17:00:00,300,63.4,0.09,1,9,10,17,14.3,3.1,0,16.9,183.4,13.5,3,"Chullora","SPS2",NA
